country_id,IMPORTANCE,REQ_SUCCESS_RATE,DIVINE_REQ_SUCCESS_RATE,REQ_SUCCESS,SCALER_REQ_SUCCESS_DRIFT,REQ_SUM,SCALER_REQ_SUM_DRIFT,DIVINE_REQ_SUCCESS,DIVINE_REQ_SUM,REQ_SUCCESS_RATE_DRIFT,REQ_SUCCESS_RATE_DRIFT_FLAG,COUNT,WARN_TIME,IS_REAL_ALARM
12,99,99.58,99.13,7137.0,0.15653810387334263,7167.0,0.09528641040106207,8924.0,9002.0,0.45,1.0,2,0,0
7,100,99.75,99.56,109384.0,0.1596062300718574,109663.0,0.09753333257994075,134888.0,135487.0,0.19,1.0,2,0,1
12,99,99.1,98.92,22439.0,0.24056450261921863,22642.0,0.14745728505744907,20294.0,20516.0,0.18,1.0,1,4,0
13,97,69.3,90.44,9926.0,0.18678706833401149,14323.0,0.13296207081009995,10909.0,14067.0,21.14,0.0,1,4,1
9,92,92.34,98.64,1978.0,0.10337656572807252,2142.0,0.07006629062132616,3263.0,3308.0,6.3,0.0,1,3,1
1,96,87.01,94.08,10470.0,0.22421386401142598,12033.0,0.14352518722298105,10008.0,11137.0,7.07,0.0,1,6,1
12,99,73.42,94.88,6426.0,0.18504371397919725,8752.0,0.1246322068206657,7112.0,9031.0,21.46,0.0,3,8,1
21,98,90.64,96.09,189619.0,0.20079228933085191,209198.0,0.1266469651247673,197338.0,213254.0,5.45,0.0,3,8,1
13,97,80.48,90.44,5697.0,0.20294234825882093,7079.0,0.12718498514342727,5881.0,7193.0,9.96,0.0,3,8,1
20,99,75.85,77.39,3053.0,0.17797429709391036,4025.0,0.11216634643799761,3478.0,4494.0,1.54,0.0,6,4,1
12,99,74.09,94.88,5868.0,0.20468964739103104,7920.0,0.12067500554016222,6018.0,8374.0,20.79,0.0,6,15,1
25,98,85.92,91.84,23953.0,0.20549107908912806,27878.0,0.13017903573298784,24492.0,27828.0,5.92,0.0,6,4,1
21,98,91.53,96.09,131989.0,0.13998066582562732,144205.0,0.08697028965117296,178492.0,193008.0,4.56,0.0,6,14,1
7,100,90.43,93.62,86224.0,0.20251808918923367,95348.0,0.12256038986212751,89151.0,99643.0,3.19,0.0,6,2,1
13,97,81.24,90.44,6869.0,0.20994521104561623,8455.0,0.12736320236540305,6909.0,8582.0,9.2,0.0,6,14,1
10,99,85.94,96.85,55381.0,0.1392217777849021,64438.0,0.10106002767799116,75174.0,77619.0,10.91,0.0,1,4,1
12,99,93.7,99.06,9856.0,0.17586774436639935,10519.0,0.11628212696614759,11327.0,11435.0,5.36,0.0,1,0,1
20,99,80.21,89.25,4257.0,0.15004631992209566,5307.0,0.1067111705334195,5485.0,6146.0,9.04,0.0,5,1,1
12,99,73.48,96.05,5991.0,0.1046501809383009,8153.0,0.09567603152485021,9808.0,10211.0,22.57,0.0,5,2,1
21,98,90.66,98.85,195635.0,0.17194756090555585,215779.0,0.1185327091944637,228583.0,231235.0,8.19,0.0,5,1,1
7,100,90.77,98.44,93917.0,0.13962675177993486,103467.0,0.09603494744389508,127228.0,129242.0,7.67,0.0,5,1,1
13,97,80.6,94.49,8153.0,0.16921827780504778,10115.0,0.12846018402099074,9638.0,10200.0,13.89,0.0,5,1,1
12,99,74.33,94.88,5999.0,0.18524631306032643,8071.0,0.12533196264263555,6634.0,8293.0,20.55,0.0,3,10,1
21,98,90.67,96.09,188316.0,0.19962322061166865,207685.0,0.12829905025699695,196854.0,209631.0,5.42,0.0,3,9,1
13,97,81.29,90.44,6119.0,0.2024223305038517,7527.0,0.12161759451830531,6329.0,7912.0,9.15,0.0,3,9,1
20,99,89.4,85.59,5943.0,0.2601016618428095,6648.0,0.1513858757799755,5050.0,5900.0,3.81,1.0,3,0,0
12,99,98.48,94.88,9903.0,0.2824829717432703,10056.0,0.15141905994518534,7870.0,8923.0,3.6,1.0,3,6,0
7,100,99.35,94.95,130133.0,0.26921723033823225,130989.0,0.15641714411688795,107546.0,113270.0,4.4,1.0,3,0,0
1,96,75.1,94.08,8634.0,0.1916204813323358,11497.0,0.1382690030394701,9309.0,10955.0,18.98,0.0,1,6,1
13,97,88.51,92.39,12720.0,0.20766102604985462,14372.0,0.13483181428254093,12902.0,13964.0,3.88,0.0,1,0,0
20,99,71.69,76.34,5463.0,0.1934979075972175,7620.0,0.1290101584751825,5847.0,7659.0,4.65,0.0,2,2,1
12,99,85.05,94.88,12254.0,0.19802455224610824,14408.0,0.12461345507750293,12888.0,14869.0,9.83,0.0,2,1,1
10,99,89.09,96.79,60359.0,0.17828469292606658,67753.0,0.11891979825199009,68673.0,72429.0,7.7,0.0,1,7,1
26,97,98.47,95.99,86676.0,0.15519736335016865,88026.0,0.08961370273769727,109044.0,115410.0,2.48,1.0,1,0,1
4,95,99.01,97.5,7669.0,0.3166014270124252,7746.0,0.19122545515530906,5547.0,5689.0,1.51,1.0,1,4,1
12,99,98.88,98.86,19648.0,0.24359882925039464,19871.0,0.14965848241364568,17594.0,17796.0,0.02,1.0,1,0,0
26,97,96.94,98.11,18638.0,0.029128231940937152,19227.0,0.017873480750104687,55495.0,56563.0,1.17,0.0,1,6,1
12,99,74.57,94.88,6284.0,0.20898063764202296,8427.0,0.12622920440951904,6343.0,8612.0,20.31,0.0,3,14,1
21,98,90.87,96.09,191488.0,0.21047374486185025,210730.0,0.12859636198758415,192231.0,212329.0,5.22,0.0,3,14,1
13,97,81.23,90.44,5406.0,0.19429840856738556,6655.0,0.1196211454339592,5768.0,7083.0,9.21,0.0,3,14,1
12,99,98.72,99.37,10435.0,0.18154775524053451,10570.0,0.1123421251269679,11714.0,11788.0,0.65,0.0,2,0,0
7,100,99.32,99.39,149448.0,0.18252668217155107,150473.0,0.11205821726651281,167097.0,168126.0,0.07,0.0,2,0,0
12,99,91.1,97.89,19499.0,0.23335322391390345,21403.0,0.15699982983374755,18064.0,18453.0,6.79,0.0,1,0,1
1,96,78.95,94.08,8954.0,0.21621465914504398,11341.0,0.13885350138142616,8804.0,10771.0,15.13,0.0,1,11,1
26,97,97.75,98.31,26166.0,0.04186354461084144,26768.0,0.02542118512786869,68458.0,69635.0,0.56,0.0,1,4,1
20,99,90.06,88.69,10142.0,0.26892675267864163,11261.0,0.16219889558359415,8389.0,9459.0,1.37,1.0,1,0,0
12,99,94.98,98.21,21060.0,0.2078681835393815,22173.0,0.1332934870728673,21345.0,21735.0,3.23,0.0,1,0,1
20,99,87.56,80.8,20425.0,0.20483177896151747,23328.0,0.11295352205135276,20936.0,25912.0,6.76,1.0,1,1,0
26,97,98.28,98.93,68590.0,0.13172948878852128,69791.0,0.08136301462934141,96684.0,97733.0,0.65,0.0,1,0,1
4,95,97.96,96.8,9459.0,0.6691003774894617,9656.0,0.3558518834909268,3548.0,4141.0,1.16,1.0,1,1,1
12,99,99.17,99.55,13690.0,0.24257268754379974,13804.0,0.14975872699157275,12300.0,12356.0,0.38,0.0,1,2,0
10,99,83.01,96.79,44225.0,0.24213220040123512,53276.0,0.15702086046165825,39792.0,45928.0,13.78,0.0,1,0,1
12,99,98.59,98.43,14793.0,0.2613974037753798,15004.0,0.16034149119465074,12520.0,12720.0,0.16,1.0,1,0,0
1,96,86.18,94.08,10305.0,0.21614211016347762,11957.0,0.1472722161460691,10135.0,10845.0,7.9,0.0,1,1,1
10,99,79.62,96.79,56406.0,0.1918921123837411,70842.0,0.1216230386581035,60751.0,74463.0,17.17,0.0,1,3,1
21,98,96.74,97.34,92898.0,0.12742740740126463,96026.0,0.07864096230888146,133905.0,137562.0,0.6,0.0,1,8,1
20,99,76.42,76.69,3329.0,0.19834091027554956,4356.0,0.12228331239310415,3497.0,4560.0,0.27,0.0,7,6,1
12,99,74.14,94.88,6325.0,0.20921032957073576,8531.0,0.12185833466340742,6379.0,8954.0,20.74,0.0,7,17,1
25,98,86.14,91.84,24088.0,0.20835718466616665,27964.0,0.12966811448955304,24370.0,27998.0,5.7,0.0,7,6,1
10,99,85.79,99.71,29146.0,0.06287745113404099,33973.0,0.05066468565953766,63536.0,63718.0,13.92,0.0,7,1,1
21,98,91.65,96.09,132569.0,0.1506993010332374,144647.0,0.09494866994699988,170289.0,182137.0,4.44,0.0,7,16,1
7,100,90.43,93.62,90117.0,0.1928250202634195,99658.0,0.11952990184715716,96705.0,106128.0,3.19,0.0,7,4,1
13,97,79.98,90.44,7545.0,0.20915364708057663,9434.0,0.13362436121637902,7611.0,9230.0,10.46,0.0,7,16,1
20,99,90.27,89.72,4927.0,0.16362846523642677,5458.0,0.09941784741116308,5968.0,6652.0,0.55,1.0,5,0,0
12,99,98.78,98.91,10695.0,0.16951273966492522,10827.0,0.10410215621755531,12627.0,12766.0,0.13,0.0,5,0,1
10,99,99.93,99.33,55186.0,0.1668308707889531,55223.0,0.10140401350116751,65915.0,66357.0,0.6,1.0,5,0,1
21,98,99.56,99.67,196600.0,0.16461878915656977,197473.0,0.10104329231086723,237103.0,237895.0,0.11,0.0,5,0,1
7,100,99.4,99.65,125723.0,0.16451236948771483,126485.0,0.10118302104244055,151695.0,152225.0,0.25,0.0,5,0,1
4,95,99.69,99.77,11945.0,0.26800045525205063,11982.0,0.1649169028333595,9908.0,9931.0,0.08,0.0,1,1,0
1,96,86.21,94.08,10414.0,0.21809702280430054,12080.0,0.14236024180131082,10171.0,11252.0,7.87,0.0,1,3,1
7,100,99.13,99.98,196698.0,0.1631984543000428,198434.0,0.10121714819268735,238710.0,238758.0,0.85,0.0,1,3,1
4,95,99.72,99.27,10435.0,0.2710310298698701,10464.0,0.16569506077115978,8577.0,8640.0,0.45,1.0,1,0,0
20,99,62.64,90.18,7900.0,0.2867289951199428,12612.0,0.2713752380298271,6202.0,6877.0,27.54,0.0,1,0,1
4,95,99.93,99.69,15265.0,0.2792439817534793,15275.0,0.17118861286650622,12246.0,12284.0,0.24,1.0,1,0,0
10,99,97.88,97.88,51042.0,0.1638060927422911,52148.0,0.10038834027607813,61778.0,63116.0,0.0,0.0,1,0,1
20,99,84.97,88.19,6837.0,0.2016974106255314,8046.0,0.12997967465363222,7091.0,8041.0,3.22,0.0,1,0,0
20,99,79.38,90.41,4261.0,0.1367977929780103,5368.0,0.1008651386061238,5854.0,6475.0,11.03,0.0,5,0,1
12,99,73.22,97.88,6157.0,0.09470440958997273,8409.0,0.09053530129820302,10715.0,10947.0,24.66,0.0,5,1,1
21,98,90.8,99.39,194127.0,0.165563808254234,213792.0,0.11483370111457866,233153.0,234586.0,8.59,0.0,5,0,1
7,100,90.82,99.22,95603.0,0.1267413648926593,105266.0,0.08833263767026608,138302.0,139393.0,8.4,0.0,5,0,1
13,97,80.18,96.61,7984.0,0.15603488758925166,9958.0,0.12333738094863116,10006.0,10357.0,16.43,0.0,5,0,1
9,92,90.6,98.09,1957.0,0.11122618252773782,2160.0,0.07680595326735429,3083.0,3143.0,7.49,0.0,1,4,1
7,100,98.15,97.8,354863.0,0.27266457027897895,361552.0,0.16690345222578382,290259.0,296784.0,0.35,1.0,1,1,1
20,99,89.77,93.74,8699.0,0.3221737832106445,9690.0,0.20874938997436843,6201.0,6615.0,3.97,0.0,1,0,1
10,99,85.82,96.79,56421.0,0.15647270870182964,65743.0,0.1113621341502564,70569.0,73794.0,10.97,0.0,1,6,1
12,99,94.2,97.44,22101.0,0.19694454140021783,23462.0,0.12638908960363343,23341.0,23954.0,3.24,0.0,2,0,1
13,97,65.63,90.44,9540.0,0.19726116287421247,14537.0,0.1287955578990595,10063.0,14630.0,24.81,0.0,2,11,1
20,99,91.06,74.14,6240.0,0.1994989547982842,6853.0,0.0875848079468078,6526.0,9128.0,16.92,1.0,1,3,0
21,98,97.75,100.0,128976.0,0.16978940796976139,131943.0,0.11252953335388673,152094.0,146966.0,2.25,0.0,1,0,1
20,99,81.3,90.49,4499.0,0.12144930077975157,5534.0,0.08710496549308172,6695.0,7399.0,9.19,0.0,5,1,1
12,99,74.76,97.11,6896.0,0.10993206068537824,9224.0,0.09905785038925491,10945.0,11271.0,22.35,0.0,5,1,1
21,98,90.85,98.96,188863.0,0.17438689449346512,207885.0,0.12002032805442735,218404.0,220702.0,8.11,0.0,5,1,1
7,100,90.67,99.11,90910.0,0.13084725491538693,100262.0,0.09117253111908907,128729.0,129888.0,8.44,0.0,5,1,1
13,97,81.03,95.48,6019.0,0.1575074967761585,7428.0,0.1207935440854966,7493.0,7848.0,14.45,0.0,5,1,1
20,99,89.53,92.85,15421.0,0.20848835460214055,17225.0,0.13422876851848226,15594.0,16794.0,3.32,0.0,1,0,0
12,99,74.35,94.88,6347.0,0.20064747264512955,8537.0,0.12514049664632662,6609.0,8782.0,20.53,0.0,4,11,1
21,98,90.68,96.09,189190.0,0.20459602452329528,208641.0,0.1261461965698192,194094.0,213328.0,5.41,0.0,4,11,1
7,100,90.21,93.62,82042.0,0.2020274743440579,90945.0,0.1252516357632685,84984.0,93492.0,3.41,0.0,4,0,1
13,97,80.84,90.44,5720.0,0.20972275655984324,7076.0,0.12870725888590256,5758.0,7125.0,9.6,0.0,4,11,1
4,95,99.93,99.97,11337.0,0.2677430245983987,11345.0,0.16467850727399244,9411.0,9414.0,0.04,0.0,1,0,0
21,98,96.93,97.5,94208.0,0.1130871613230424,97194.0,0.06969182008986274,146845.0,150615.0,0.57,0.0,1,6,1
12,99,98.81,99.4,6470.0,0.1654369184538902,6548.0,0.10223805452235946,7775.0,7822.0,0.59,0.0,1,3,0
26,97,99.08,98.63,46005.0,0.128361523490655,46432.0,0.07795078579977316,65989.0,66906.0,0.45,1.0,1,2,1
13,97,98.36,99.8,18809.0,0.27625480075913644,19123.0,0.172924946732086,15222.0,15253.0,1.44,0.0,1,0,0
20,99,87.65,89.29,9411.0,0.24912596145487137,10737.0,0.1567049109113601,8278.0,9271.0,1.64,0.0,1,0,0
15,91,98.76,99.12,17885.0,0.26903130095489497,18109.0,0.1661273137267088,14789.0,14921.0,0.36,0.0,1,0,0
20,99,81.61,91.27,4757.0,0.1475453694597882,5829.0,0.10575218432570377,6202.0,6795.0,9.66,0.0,6,0,1
12,99,73.46,97.51,6911.0,0.10595248029778093,9408.0,0.09883875776328785,11227.0,11514.0,24.05,0.0,6,1,1
26,97,88.02,98.71,70926.0,0.14300203308088943,80577.0,0.10298917990004584,94509.0,95748.0,10.69,0.0,6,1,1
21,98,90.71,99.2,175107.0,0.16917817057516465,193040.0,0.11713320136827718,207037.0,208712.0,8.49,0.0,6,0,1
7,100,90.86,99.17,96054.0,0.13128163922745417,105711.0,0.09127312820289364,135709.0,136842.0,8.31,0.0,6,0,1
13,97,79.01,94.96,7070.0,0.16562592018060968,8948.0,0.13002600374689502,8489.0,8940.0,15.95,0.0,6,2,1
13,97,64.09,90.44,9493.0,0.20271454376211923,14813.0,0.13591206244255213,9808.0,14304.0,26.35,0.0,1,12,1
13,97,82.99,98.38,12254.0,0.39540688044170874,14765.0,0.2959815950557676,7340.0,7461.0,15.39,0.0,1,0,1
10,99,99.68,99.72,62668.0,0.1544231003819914,62869.0,0.09464391267465203,79121.0,79343.0,0.04,0.0,1,0,1
8,96,93.67,99.27,3416.0,0.13523789386446083,3647.0,0.09006306199326977,4730.0,4765.0,5.6,0.0,1,0,0
20,99,86.57,80.44,12514.0,0.2036480291429311,14455.0,0.11332694122958244,12884.0,16017.0,6.13,1.0,1,1,0
26,97,98.15,99.06,82170.0,0.30725825880291113,83716.0,0.191134105161787,60933.0,61509.0,0.91,0.0,1,8,0
1,96,77.87,94.08,9340.0,0.20224495701114822,11994.0,0.1430459296965529,9667.0,11130.0,16.21,0.0,1,3,1
13,97,76.72,90.44,15225.0,0.38757843206460185,19845.0,0.19953509940082223,9278.0,14069.0,13.72,0.0,1,14,1
12,99,81.55,94.88,7216.0,0.2365787551198949,8849.0,0.1301622772540345,6613.0,8834.0,13.33,0.0,2,16,1
13,97,85.34,90.44,5931.0,0.2109346202662538,6950.0,0.12466787068953136,5944.0,7170.0,5.1,0.0,2,16,1
20,99,74.03,78.22,5420.0,0.1927910934107332,7321.0,0.12722758356390904,5817.0,7437.0,4.19,0.0,7,12,1
12,99,73.43,94.88,10690.0,0.18394113397044745,14559.0,0.12581309017244538,11884.0,14916.0,21.45,0.0,7,23,1
25,98,86.57,91.84,23402.0,0.20526229337056892,27033.0,0.12491428495758036,23949.0,27847.0,5.27,0.0,7,12,1
10,99,80.92,96.79,33531.0,0.14667425858751243,41435.0,0.10974539623904962,43898.0,47012.0,15.87,0.0,7,7,1
21,98,91.39,96.09,138923.0,0.1913196516511427,152017.0,0.11920307307636675,149961.0,162219.0,4.7,0.0,7,22,1
7,100,89.92,93.62,122357.0,0.18467972033742638,136070.0,0.11865826533857501,135618.0,145701.0,3.7,0.0,7,10,1
13,97,79.53,90.44,8774.0,0.2033359589859377,11032.0,0.13086426395038497,9044.0,10968.0,10.91,0.0,7,0,1
26,97,98.63,98.53,88680.0,0.15616271228941872,89915.0,0.09553729355961595,111074.0,112727.0,0.1,1.0,1,0,1
12,99,62.32,97.64,11549.0,0.186114170607555,18531.0,0.20143466405265298,12727.0,13034.0,35.32,0.0,2,0,1
7,100,80.2,98.55,91684.0,0.07739931471347491,114316.0,0.06686405615194552,179208.0,181844.0,18.35,0.0,2,0,1
26,97,99.63,99.31,84768.0,0.14536355032045922,85085.0,0.08858717068570476,111674.0,112446.0,0.32,1.0,1,0,1
21,98,99.64,99.61,172691.0,0.1415876291530386,173312.0,0.0866147513068557,231701.0,232618.0,0.03,1.0,1,0,1
20,99,86.77,88.44,12371.0,0.1670350838081908,14258.0,0.10513201141159888,14763.0,16692.0,1.67,0.0,1,0,0
9,92,96.91,99.77,3133.0,0.15374028665593964,3233.0,0.09813155365077507,3968.0,3977.0,2.86,0.0,1,0,1
20,99,88.76,92.88,7431.0,0.2697707629912342,8372.0,0.17539751090100628,6131.0,6601.0,4.12,0.0,1,1,1
10,99,92.85,97.53,37966.0,0.14242005280499534,40891.0,0.09357891871060633,50733.0,52018.0,4.68,0.0,1,2,1
12,99,99.25,99.77,10815.0,0.254568287726381,10897.0,0.1574839433691569,9350.0,9372.0,0.52,0.0,1,1,0
13,97,84.74,92.21,12859.0,0.22142632059878622,15174.0,0.15146678801931915,12412.0,13461.0,7.47,0.0,1,0,1
12,99,97.89,94.88,28636.0,0.2378638632535941,29252.0,0.13488454131251587,26131.0,28413.0,3.01,1.0,3,2,0
25,98,99.32,91.84,34068.0,0.21879225687225062,34301.0,0.12022600651081257,33191.0,36369.0,7.48,1.0,3,2,0
13,97,98.13,92.54,18686.0,0.21342962026696047,19042.0,0.12131961741272504,18558.0,20053.0,5.59,1.0,3,0,0
4,95,99.49,99.75,7081.0,0.26752003901592053,7117.0,0.16497795871780133,5882.0,5897.0,0.26,0.0,1,0,0
21,98,98.25,97.19,216784.0,0.15693062197611482,220641.0,0.09467293279101018,270580.0,278397.0,1.06,1.0,1,0,1
20,99,91.33,94.49,15469.0,0.20484883085042185,16938.0,0.1314718491163047,15855.0,16780.0,3.16,0.0,2,0,0
21,98,97.65,100.0,129324.0,0.16158471160314042,132437.0,0.11106017491770248,158073.0,148953.0,2.35,0.0,2,1,1
12,99,99.93,100.0,9514.0,0.251972351551888,9521.0,0.15658616590872054,8293.0,8226.0,0.07,0.0,1,0,0
12,99,97.45,97.86,20090.0,0.24122690913550582,20616.0,0.14901628325250255,18130.0,18526.0,0.41,0.0,1,0,0
13,97,86.18,90.44,6324.0,0.20295256406079523,7338.0,0.1165172231231013,6528.0,7965.0,4.26,0.0,1,9,1
12,99,73.01,0.0,6782.0,0.21153529598713877,9289.0,0.12987416668191704,0.0,0.0,73.01,1.0,1,0,1
20,99,78.32,89.54,3966.0,0.12318027628914638,5064.0,0.0917810840141767,5847.0,6530.0,11.22,0.0,5,0,1
12,99,74.37,97.87,6907.0,0.076742617869901,9287.0,0.07389845073529396,13564.0,13859.0,23.5,0.0,5,1,1
21,98,90.49,99.42,190017.0,0.1710183324691458,209977.0,0.11911424010206856,222900.0,224194.0,8.93,0.0,5,0,1
7,100,90.66,99.22,96883.0,0.10587041100665256,106869.0,0.0744599672652539,157464.0,158697.0,8.56,0.0,5,0,1
13,97,80.38,96.26,6553.0,0.1294996630925621,8153.0,0.10271031722587778,9344.0,9707.0,15.88,0.0,5,0,1
25,98,93.88,97.69,20634.0,0.2054823526699101,21979.0,0.13285937939343326,21099.0,21599.0,3.81,0.0,3,0,1
10,99,94.32,97.42,101628.0,0.20381595076271705,107743.0,0.13052390417658455,104567.0,107332.0,3.1,0.0,3,0,1
21,98,94.25,98.3,211521.0,0.20367255103797247,224418.0,0.1320869673048299,217755.0,221529.0,4.05,0.0,3,0,0
12,99,99.43,99.75,8839.0,0.25660452914846116,8890.0,0.1583618678003786,7593.0,7612.0,0.32,0.0,1,0,0
10,99,89.82,99.48,76037.0,0.17486952718921733,84657.0,0.12303050021820632,87752.0,88215.0,9.66,0.0,1,0,1
1,96,87.16,98.02,10199.0,0.21016875759545306,11701.0,0.15005962443061058,10250.0,10457.0,10.86,0.0,1,0,1
21,98,99.8,99.33,139703.0,0.11192285823098999,139986.0,0.06782328225030368,219208.0,220693.0,0.47,1.0,1,2,1
10,99,90.98,96.79,75464.0,0.2097419162990469,82948.0,0.12883930967804977,75960.0,83457.0,5.81,0.0,1,13,1
21,98,97.71,100.0,131065.0,0.16685295678108247,134141.0,0.11288440620443642,156531.0,149067.0,2.29,0.0,1,4,1
21,98,97.83,97.8,91919.0,0.07713417781021331,93958.0,0.04681255693175656,180007.0,184060.0,0.03,1.0,1,3,1
13,97,63.56,90.44,9145.0,0.1986272106220118,14388.0,0.1312532753314795,9596.0,14272.0,26.88,0.0,1,13,1
21,98,98.14,96.09,125735.0,0.26309671007509133,128118.0,0.12740231808889907,105861.0,130012.0,2.05,1.0,1,0,1
12,99,98.77,98.07,20873.0,0.24010990079636094,21134.0,0.1462100012280711,18906.0,19278.0,0.7,1.0,1,0,0
12,99,75.18,94.88,6520.0,0.1970129744468616,8672.0,0.12589972893127746,6884.0,8880.0,19.7,0.0,3,9,1
21,98,90.9,96.09,189928.0,0.20290875027170382,208935.0,0.12643536763911348,196087.0,213257.0,5.19,0.0,3,9,1
13,97,81.01,90.44,5918.0,0.21741314898863778,7305.0,0.13381961206871898,5794.0,7139.0,9.43,0.0,3,9,1
12,99,98.87,99.52,8378.0,0.1773514649640436,8474.0,0.10973870064654417,9569.0,9615.0,0.65,0.0,1,0,0
12,99,99.55,98.87,12637.0,0.1820644402616476,12694.0,0.11062867562056798,14156.0,14318.0,0.68,1.0,1,1,0
5,95,91.39,96.87,9218.0,0.21476076784731538,10086.0,0.14216025526199588,9111.0,9405.0,5.48,0.0,9,1,1
20,99,77.55,84.36,10477.0,0.20160554099982295,13510.0,0.13809076001457313,10870.0,12886.0,6.81,0.0,9,1,1
12,99,87.78,94.88,20290.0,0.19861040793169893,23115.0,0.13438816000754172,21292.0,22516.0,7.1,0.0,9,1,1
25,98,91.09,97.68,19925.0,0.20370161769967415,21873.0,0.13695317117675876,20510.0,20997.0,6.59,0.0,9,1,1
26,97,89.03,95.99,89495.0,0.2086234637044635,100527.0,0.14001842198261036,90454.0,94856.0,6.96,0.0,9,1,1
10,99,92.7,97.73,83665.0,0.20365643257403468,90258.0,0.1339554618001645,86136.0,88138.0,5.03,0.0,9,1,1
21,98,89.4,96.76,206731.0,0.19990913318068979,231246.0,0.13606721338007638,215869.0,223103.0,7.36,0.0,9,1,1
7,100,93.81,97.58,237018.0,0.20821663630348877,252660.0,0.13455719278771638,239917.0,245874.0,3.77,0.0,9,0,1
13,97,81.45,90.44,10601.0,0.1892749510472789,13015.0,0.13190592156720912,11536.0,12861.0,8.99,0.0,9,1,1
20,99,90.95,97.27,5289.0,0.23016673827994735,5815.0,0.15396629860287367,4953.0,5092.0,6.32,0.0,1,4,0
1,96,80.48,94.08,8672.0,0.20846625980481484,10775.0,0.13080837695082695,8770.0,10716.0,13.6,0.0,1,12,1
7,100,98.43,98.19,329761.0,0.2535847010448146,335029.0,0.15537782082707188,285977.0,291252.0,0.24,1.0,1,0,1
